Symbol,Name,Sector
1860.HK,MOBVISTA,Equity
1861.HK,PRECIOUS DRAGON,Equity
1862.HK,JINGRUI HLDGS,Equity
1863.HK,CHI LONGEVITY,Equity
1865.HK,PENGO HLDG GP,Equity
1866.HK,CHINA XLX FERT,Equity
1867.HK,STD DEV GROUP,Equity
1868.HK,NEO-NEON,Equity
1869.HK,KAFELAKU COFFEE,Equity
1870.HK,ACME INTL HLDGS,Equity
1871.HK,CHINA ORIENTED,Equity
1872.HK,GUAN CHAO HLDGS,Equity
1873.HK,VIVA BIOTECH,Equity
1875.HK,TOT BIOPHARM-B,Equity
1876.HK,BUD APAC,Equity
1877.HK,JUNSHI BIO,Equity
1878.HK,SOUTHGOBI,Equity
1880.HK,CTG DUTY-FREE,Equity
1882.HK,HAITIAN INT'L,Equity
1883.HK,CITIC TELECOM,Equity
1884.HK,EPRINT GROUP,Equity
1888.HK,KB LAMINATES,Equity
1889.HK,SANAI HEALTH GP,Equity
1890.HK,CHINA KEPEI,Equity
1891.HK,HENG HUP,Equity
1894.HK,HANG YICK HLDGS,Equity
1895.HK,XINYUAN PM,Equity
1896.HK,MAOYAN ENT,Equity
1897.HK,MILLIONHOPE IND,Equity
1898.HK,CHINA COAL,Equity
1899.HK,XINGDA INT'L,Equity
1900.HK,CHINA ITS,Equity
1901.HK,FEIYANG GROUP,Equity
1903.HK,JBB BUILDERS,Equity
1905.HK,HAITONG UT,Equity
1906.HK,BONNY HLDG,Equity
1907.HK,CHINA RISUN GP,Equity
1908.HK,C&D INTL GROUP,Equity
1909.HK,FIRE ROCK,Equity
1910.HK,SAMSONITE,Equity
1911.HK,CR HOLDINGS,Equity
1912.HK,CONTEL,Equity
1913.HK,PRADA,Equity
1915.HK,TAIHE M-FIN,Equity
1916.HK,JIANGXI BANK,Equity
1917.HK,DOUMOB,Equity
1918.HK,SUNAC,Equity
1919.HK,COSCO SHIP HOLD,Equity
1920.HK,CHINA WACAN,Equity
1921.HK,DALIPAL HLDG,Equity
1922.HK,RUISEN LIFE SER,Equity
1925.HK,KWUNGS AROMA,Equity
1927.HK,JIUJIUWANG,Equity
1928.HK,SANDS CHINA LTD,Equity
1929.HK,CHOW TAI FOOK,Equity
1930.HK,SHINELONG,Equity
1931.HK,IVD MEDICAL,Equity
1932.HK,CPM GROUP,Equity
1933.HK,ONEFORCE HLDGS,Equity
1935.HK,JH EDUCATION,Equity
1936.HK,RITAMIX,Equity
1937.HK,JIACHEN HOLDING,Equity
1938.HK,CHU KONG PIPE,Equity
1939.HK,TOKYO CHUO,Equity
1940.HK,CGII HLDGS,Equity
1941.HK,YE XING GROUP,Equity
1942.HK,MOG DIGITECH,Equity
1943.HK,KING'S STONE,Equity
1945.HK,ZERO2IPO,Equity
1947.HK,MEIHAO GROUP,Equity
1948.HK,UJU HOLDING,Equity
1949.HK,PLATT NERA,Equity
1950.HK,DIWANG IND H,Equity
1951.HK,JXR,Equity
1952.HK,EVEREST MED,Equity
1953.HK,RIMBACO,Equity
1955.HK,JOHNSON HLDGS,Equity
1957.HK,MBV INTL,Equity
1958.HK,BAIC MOTOR,Equity
1959.HK,CENT UNIT HLDG,Equity
1960.HK,TBKS HLDGS,Equity
1961.HK,INFINITIES TECH,Equity
1962.HK,EVERGREEN PG,Equity
1963.HK,BCQ,Equity
1965.HK,LANDSEA LIFE,Equity
1966.HK,CHINA SCE GROUP,Equity
1967.HK,CONFIDENCE IN,Equity
1968.HK,HINGTEX HLDGS,Equity
1969.HK,CHINA CHUNLAI,Equity
1970.HK,IMAX CHINA,Equity
1971.HK,RSUN SER,Equity
1972.HK,SWIREPROPERTIES,Equity
1973.HK,TIAN TU CAPITAL,Equity
1975.HK,SUN HING PRINT,Equity
1977.HK,ANALOGUE HLDGS,Equity
1978.HK,LH GROUP,Equity
1979.HK,TEN PAO GROUP,Equity
1980.HK,TIANGE,Equity
1981.HK,CATHAY GP HLDGS,Equity
1982.HK,NAMESON HLDGS,Equity
1983.HK,LUZHOU BANK,Equity
1985.HK,MICROWARE,Equity
1986.HK,TSAKER NE,Equity
1987.HK,BENG SOON MACH,Equity
1988.HK,MINSHENG BANK,Equity
1991.HK,TA YANG GP-NEW,Equity
1993.HK,ASIARAY,Equity
1995.HK,ES SERVICES,Equity
1996.HK,RSUN PPT,Equity
1997.HK,WHARF REIC,Equity
1999.HK,MAN WAH HLDGS,Equity
2000.HK,SIM TECH,Equity
2001.HK,NEW HIGHER EDU,Equity
2002.HK,SUNSHINE PAPER,Equity
2003.HK,VCREDIT,Equity
2005.HK,SSY GROUP,Equity
2007.HK,COUNTRY GARDEN,Equity
2008.HK,PHOENIX TV,Equity
2009.HK,BBMG,Equity
2011.HK,GILSTON GROUP,Equity
2012.HK,SUNSHINE OIL,Equity
2013.HK,WEIMOB INC,Equity
2015.HK,LI AUTO-W,Equity
2016.HK,CZBANK,Equity
2017.HK,CHANHIGH,Equity
2018.HK,AAC TECH,Equity
2019.HK,DEXIN CHINA,Equity
2020.HK,ANTA SPORTS,Equity
2022.HK,DIGIT HOLLYWOOD,Equity
2023.HK,CHINA LUDAO,Equity
2025.HK,RUIFENG POWER,Equity
2028.HK,JOLIMARK,Equity
2030.HK,CABBEEN,Equity
2031.HK,AUSUPREME,Equity
2033.HK,TIME WATCH,Equity
2038.HK,FIH,Equity
2039.HK,CIMC,Equity
2048.HK,E-HOUSE ENT,Equity
2050.HK,SANHUA,Equity
2051.HK,51 CREDIT CARD,Equity
2057.HK,ZTO EXPRESS-W,Equity
2060.HK,PUJIANG INTL,Equity
2066.HK,SHENGJINGBANK,Equity
2068.HK,CHALIECO,Equity
2076.HK,BOSS ZHIPIN-W,Equity
2078.HK,PANASIALUM,Equity
2080.HK,AUX INTL,Equity
2086.HK,LEADWAY TECH,Equity
2088.HK,XIWANG PROPERTY,Equity
2096.HK,SIMCERE PHARMA,Equity
2097.HK,MIXUE GROUP,Equity
2098.HK,ZALL SMARTCOM,Equity
2099.HK,CHINAGOLDINTL,Equity
2100.HK,BAIOO,Equity
2101.HK,FULU HOLDINGS,Equity
2102.HK,TAK LEE MACH,Equity
2105.HK,LAEKNA-B,Equity
2107.HK,FIRST SERVICE,Equity
2108.HK,K2 F&B,Equity
2110.HK,TIAN CHENG HLDG,Equity
2111.HK,BEST PACIFIC,Equity
2112.HK,GRACE LIFE-TECH,Equity
2113.HK,CENTURY GP INTL,Equity
2116.HK,JS INNOV,Equity
2119.HK,TSIT WING INTL,Equity
2120.HK,KN HOSPITAL,Equity
2121.HK,AINNOVATION,Equity
2122.HK,KIDSLAND INTL,Equity
2125.HK,STRAWBEAR ENT,Equity
2126.HK,JW THERAP-B,Equity
2127.HK,HUISEN SHARES,Equity
2128.HK,CHINA LESSO,Equity
2129.HK,LEGION CONSO,Equity
2130.HK,CN LOGISTICS,Equity
2131.HK,NETJOY,Equity
2132.HK,LANDRICH HLDG,Equity
2135.HK,RAILY AESMED,Equity
2136.HK,LIFESTYLE CHI,Equity
2137.HK,BRII-B,Equity
2138.HK,EC HEALTHCARE,Equity
2139.HK,BANK OF GANSU,Equity
2142.HK,HBM HOLDINGS-B,Equity
2145.HK,CHICMAX,Equity
2146.HK,ROISERV,Equity
2147.HK,ZHENGWEI GROUP,Equity
2149.HK,BATELAB,Equity
2150.HK,NAYUKI,Equity
2152.HK,SUXIN SERVICES,Equity
2153.HK,TAT HONG EQUIP,Equity
2155.HK,MORIMATSU INTL,Equity
2156.HK,C&D PROPERTY,Equity
2157.HK,LEPU BIO-B,Equity
2158.HK,YIDU TECH,Equity
2159.HK,MEDIWELCOME,Equity
2160.HK,CARDIOFLOW-B,Equity
2161.HK,JBM HEALTHCARE,Equity
2162.HK,KEYMED BIO-B,Equity
2163.HK,BROAD HOMES,Equity
2165.HK,LING YUE SER GP,Equity
2166.HK,SMART-CORE,Equity
2167.HK,TI CLOUD,Equity
2168.HK,KAISA PROSPER,Equity
2169.HK,CANGGANGRAILWAY,Equity
2170.HK,BASECARE-B,Equity
2171.HK,CARSGEN-B,Equity
2172.HK,MICROPORT NEURO,Equity
2175.HK,CH GENERAL EDU,Equity
2176.HK,CCID CONSULTING,Equity
2177.HK,UNQ HOLDINGS,Equity
2178.HK,PETRO-KING,Equity
2179.HK,RECBIO-B,Equity
2180.HK,MANPOWER GRC,Equity
2181.HK,MABPHARM-B,Equity
2182.HK,TIAN CHANG GP,Equity
2185.HK,BIOHEART-B,Equity
2186.HK,LUYE PHARMA,Equity
2187.HK,ZHIXIN GP HLDG,Equity
2188.HK,TITANS ENERGY,Equity
2189.HK,KATO (HK) HLDGS,Equity
2190.HK,ZYLOXTB,Equity
2192.HK,MEDLIVE,Equity
2193.HK,MAN KING HOLD,Equity
2195.HK,UNITY ENT,Equity
2196.HK,FOSUN PHARMA,Equity
2197.HK,CLOVER BIO-B,Equity
2198.HK,CHINA SANJIANG,Equity
2199.HK,REGINA MIRACLE,Equity
2202.HK,CHINA VANKE,Equity
2203.HK,BRAINHOLE TECH,Equity
2205.HK,KANGQIAO SER,Equity
2208.HK,GOLDWIND,Equity
2209.HK,YESASIA HLDGS,Equity
2210.HK,BEIJING JIAYE,Equity
2211.HK,UNI HEALTH-NEW,Equity
2212.HK,FB MINING,Equity
2215.HK,DEXIN SER GROUP,Equity
2216.HK,BRONCUS-B,Equity
2217.HK,TAM JAI INTL,Equity
2218.HK,ANDRE JUICE,Equity
2219.HK,CHAOJU EYE CARE,Equity
2221.HK,NEW CONCEPTS,Equity
2222.HK,NVC INTL,Equity
2223.HK,CASABLANCA,Equity
2225.HK,JINHAI MED TECH,Equity
2226.HK,HONWORLD GP,Equity
2227.HK,SOLIS HOLDINGS,Equity
2228.HK,XTALPI,Equity
2230.HK,MEDIALINK GROUP,Equity
2231.HK,JY GRANDMARK,Equity
2232.HK,CRYSTAL INTL,Equity
2233.HK,WESTCHINACEMENT,Equity
2235.HK,MICROTECH MED-B,Equity
2236.HK,WISON ENGRG,Equity
2237.HK,CHINA GRAPHITE,Equity
2238.HK,GAC GROUP,Equity
2239.HK,SMIT,Equity
2245.HK,LYGEND RESOURCE,Equity
2246.HK,GOGOX,Equity
2250.HK,B.DUCK SEMK,Equity
2251.HK,AIRDOC-B,Equity
2252.HK,MEDBOT-B,Equity
2255.HK,HAICHANG HLDG,Equity
2256.HK,ABBISKO-B,Equity
2257.HK,SIRNAOMICS-B,Equity
2258.HK,WATTS INT'L,Equity
2260.HK,VANOV HOLDINGS,Equity
2262.HK,SLD GROUP,Equity
2263.HK,FU SHEK FIN,Equity
2265.HK,HC ENV TECH,Equity
2266.HK,LAI SI ENT,Equity
2268.HK,WUXI XDC,Equity
2269.HK,WUXI BIO,Equity
2270.HK,DESUN SERVICES,Equity
2271.HK,ZHONGAN SERVICE,Equity
2273.HK,GUSHENGTANG,Equity
2276.HK,CONANT OPTICAL,Equity
2279.HK,YONGHE MEDICAL,Equity
2280.HK,HC GROUP,Equity
2281.HK,XINGLU WATER,Equity
2282.HK,MGM CHINA,Equity
2283.HK,TK GROUP HLDG,Equity
2285.HK,CHERVON,Equity
2286.HK,CHEN XING,Equity
2288.HK,RYKADAN CAPITAL,Equity
2289.HK,CHARMACY PHAR,Equity
2291.HK,SCIENTECH,Equity
2292.HK,THING ON ENT,Equity
2293.HK,BAMBOOSHEALTH,Equity
2295.HK,MAXICITY,Equity
2297.HK,RAINMED-B,Equity
2298.HK,COSMO LADY,Equity
2299.HK,BILLION IND,Equity
2302.HK,CNNC INT'L,Equity
2306.HK,YH ENT,Equity
2307.HK,KAM HING INT'L,Equity
2309.HK,ZO FUTURE GROUP,Equity
2310.HK,TIMES UNI GP,Equity
2312.HK,CH FIN LEASING,Equity
2313.HK,SHENZHOU INTL,Equity
2314.HK,LEE & MAN PAPER,Equity
2315.HK,BIOCYTOGEN-B,Equity
2317.HK,VEDAN INT'L,Equity
2318.HK,PING AN,Equity
2319.HK,MENGNIU DAIRY,Equity
2320.HK,HOP FUNG GROUP,Equity
2321.HK,SWANGCHAICHUAN,Equity
2322.HK,MODERN INNO DT,Equity
2323.HK,RENCO HOLDINGS,Equity
2324.HK,CAPITAL VC,Equity
2325.HK,YUNKANG GROUP,Equity
2326.HK,NPE HOLDINGS,Equity
2327.HK,MEILLEUREHEALTH,Equity
2328.HK,PICC P&C,Equity
2329.HK,GLORY HEALTH,Equity
2330.HK,CHINA UPTOWN,Equity
2331.HK,LI NING,Equity
2333.HK,GWMOTOR,Equity
2336.HK,SHUOAO INTL,Equity
2337.HK,UNITED STRENGTH,Equity
2338.HK,WEICHAI POWER,Equity
2339.HK,BWI INT'L,Equity
2340.HK,ISP HOLDINGS,Equity
2342.HK,COMBA,Equity
2343.HK,PACIFIC BASIN,Equity
2347.HK,YOHO GROUP,Equity
2348.HK,DAWNRAYS PHARMA,Equity
2349.HK,CH CITY INFRA,Equity
2350.HK,MTT GROUP,Equity
2352.HK,DOWELL SERVICE,Equity
2355.HK,BAOYE GROUP,Equity
2356.HK,DAHSING BANKING,Equity
2357.HK,AVICHINA,Equity
2358.HK,JIU RONG HOLD,Equity
2359.HK,WUXI APPTEC,Equity
2360.HK,BEST MART 360,Equity
2361.HK,SINOHEALTH HLDG,Equity
2362.HK,JINCHUAN INTL,Equity
2363.HK,TONGDA HONG TAI,Equity
2367.HK,GIANT BIOGENE,Equity
2368.HK,EAGLE NICE,Equity
2369.HK,COOLPAD GP-NEW,Equity
2370.HK,REDCO HEALTHY,Equity
2371.HK,CHUANGLIAN HOLD,Equity
2372.HK,WEILI HOLDINGS,Equity
2373.HK,BEAUTYFARM MED,Equity
2376.HK,LUSHANGSERVICES,Equity
2377.HK,BOQI ENV,Equity
2378.HK,PRU,Equity
2380.HK,CHINA POWER,Equity
2381.HK,SMC ELECTRIC,Equity
2382.HK,SUNNY OPTICAL,Equity
2383.HK,TOM GROUP,Equity
2385.HK,READBOY,Equity
2386.HK,SINOPEC SEG,Equity
2388.HK,BOC HONG KONG,Equity
2389.HK,BJ HEALTH,Equity
2390.HK,ZHIHU-W,Equity
2391.HK,TUYA-W,Equity
2392.HK,XUANWU CLOUD,Equity
2393.HK,YESTAR HEALTH,Equity
2399.HK,CN ANCHU ENERGY,Equity
2400.HK,XD INC,Equity
2402.HK,SINOHYTEC,Equity
2405.HK,POWERWIN TECH,Equity
2407.HK,GAUSH MEDITECH,Equity
2409.HK,SEACON,Equity
2410.HK,TYK MEDICINES-B,Equity
2411.HK,PAGODA GP,Equity
2415.HK,MEDSCI,Equity
2416.HK,EDIANYUN,Equity
2418.HK,DEEWIN,Equity
2419.HK,DEKON AGR,Equity
2420.HK,ZIBUYU,Equity
2421.HK,KRP DEVELOPMENT,Equity
2422.HK,REGO INTERACT,Equity
2423.HK,BEKE-W,Equity
2425.HK,AUSTASIA GROUP,Equity
2427.HK,GUANZE MEDICAL,Equity
2429.HK,UBOX ONLINE,Equity
2431.HK,MINIEYE,Equity
2432.HK,DOBOT,Equity
2433.HK,ZT HN GROUP,Equity
2436.HK,LX TECHNOLOGY,Equity
2438.HK,MOBVOI,Equity
2439.HK,CH TREASURES NM,Equity
2440.HK,MEMESTRATEGY,Equity
2442.HK,EASY SMART GP,Equity
2443.HK,AUTOSTREETS,Equity
2448.HK,SPACE GROUP,Equity
2450.HK,HUAIBEI GD CO,Equity
2451.HK,LUYUAN GP HLDG,Equity
2453.HK,CONCORD HC GP,Equity
2455.HK,RUNHUA SERVICE,Equity
2457.HK,BUYANG INTL,Equity
2458.HK,GALA TECH HOLD,Equity
2459.HK,SANERGY GROUP,Equity
2460.HK,CR BEVERAGE,Equity
2465.HK,LOPAL TECH,Equity
2469.HK,FENBI,Equity
2473.HK,XXF,Equity
2477.HK,WELLCELL HOLD,Equity
2479.HK,TIANJUDIHE,Equity
2480.HK,LUZHU BIOTECH-B,Equity
2481.HK,WISE LIVING TEC,Equity
2482.HK,LOGORY,Equity
2483.HK,K CASH,Equity
2486.HK,PLUS GP HOLDING,Equity
2487.HK,CUTIA-B,Equity
2488.HK,LAUNCH TECH,Equity
2489.HK,PERSISTENCE RES,Equity
2490.HK,LC LOGISTICS,Equity
2495.HK,VOICECOMM,Equity
2496.HK,YZYBIO-B,Equity
2497.HK,FUJING HOLDINGS,Equity
2498.HK,ROBOSENSE,Equity
2499.HK,FOLANGSI,Equity
2500.HK,VENUS MEDTECH-B,Equity
2501.HK,MAIYUE TECH,Equity
2502.HK,JINYUAN HCHEM,Equity
2503.HK,ZHONGSHENJIANYE,Equity
2505.HK,EDA GROUP HLDGS,Equity
2506.HK,XUNFEIHEALTH,Equity
2507.HK,CIRRUS,Equity
2508.HK,SAINT BELLA,Equity
2509.HK,QYUNS-B,Equity
2510.HK,TS LINES,Equity
2511.HK,HIGHTIDE-B,Equity
2512.HK,CLOUD FACTORY,Equity
2515.HK,TJCD,Equity
2516.HK,FAR INTL,Equity
2517.HK,GUOQUAN,Equity
2518.HK,AUTOHOME-S,Equity
2519.HK,AUGROUP,Equity
2520.HK,SHANXI INSTALL,Equity
2521.HK,SHENGHUI CLEAN,Equity
2522.HK,RIMAG GROUP,Equity
2528.HK,FW FASHION INT,Equity
2529.HK,HOLLWIN URBAN,Equity
2530.HK,NUMANS,Equity
2531.HK,CARLINK TECH,Equity
2533.HK,BLACK SESAME,Equity
2535.HK,WK GROUP,Equity
2536.HK,PALASINO,Equity
2540.HK,LESI GROUP,Equity
2545.HK,ZHONGGAN COMM,Equity
2549.HK,CAROTE LTD,Equity
2550.HK,EASOU TECH,Equity
2551.HK,APT ELECTRONICS,Equity
2552.HK,HUA MEDICINE-B,Equity
2555.HK,CHABAIDAO,Equity
2556.HK,MARKETINGFORCE,Equity
2558.HK,JINSHANG BANK,Equity
2559.HK,DIDA INC,Equity
2560.HK,CONCH MAT TECH,Equity
2561.HK,VISEN PHARMA-B,Equity
2562.HK,SYNAGISTICS,Equity
2563.HK,BIOSTAR PHARM-B,Equity
2565.HK,PEGBIO CO-B,Equity
2566.HK,JIUYUAN GENE,Equity
2567.HK,QINIU,Equity
2569.HK,SOFT INTL,Equity
2570.HK,REFIRE,Equity
2571.HK,SAIMO,Equity
2573.HK,NEWTREND GROUP,Equity
2576.HK,TAIMEI TECH,Equity
2577.HK,INNOSCIENCE,Equity
2582.HK,GUOFUHEE-50,Equity
2585.HK,MOKINGRAN,Equity
2586.HK,DMALL,Equity
2587.HK,HEALTHYWAY INC,Equity
2588.HK,BOC AVIATION,Equity
2589.HK,AUNTEA JENNY,Equity
2593.HK,HERBS GROUP,Equity
2596.HK,YIBIN BANK,Equity
2598.HK,LIANLIAN,Equity
2600.HK,CHALCO,Equity
2601.HK,CPIC,Equity
2602.HK,ONEWO,Equity
2603.HK,JIHONG CO,Equity
2605.HK,METALIGHT,Equity
2607.HK,SH PHARMA,Equity
2608.HK,SUNSHINE 100,Equity
2609.HK,BAYZED HEALTH,Equity
2610.HK,NANSHAN AL INTL,Equity
2611.HK,GTHT,Equity
2613.HK,CONTIOCEAN,Equity
2616.HK,CSTONE PHARMA-B,Equity
2617.HK,TRANSTHERA-B,Equity
2618.HK,JD LOGISTICS,Equity
2619.HK,XJ ELECTRICS,Equity
2621.HK,SHOUHUI GROUP,Equity
2623.HK,ADD NEW ENERGY,Equity
2625.HK,JIANGSU HORIZON,Equity
2628.HK,CHINA LIFE,Equity
2629.HK,MIRXES-B,Equity
2633.HK,JACOBSON PHARMA,Equity
2638.HK,HKELECTRIC-SS,Equity
2643.HK,CAOCAO INC,Equity
2660.HK,ZENGAME,Equity
2663.HK,KPA-BM HLDGS,Equity
2666.HK,UNI MEDICAL,Equity
2668.HK,PAK TAK INT'L,Equity
2669.HK,CHINA OVS PPT,Equity
2678.HK,TEXHONG INTL GP,Equity
2680.HK,INNOVAX HLDGS,Equity
2682.HK,YUN LEE MARINE,Equity
2683.HK,WAHSUN HANDBAGS,Equity
2688.HK,ENN ENERGY,Equity
2689.HK,ND PAPER,Equity
2696.HK,HENLIUS,Equity
2699.HK,XINMING CHINA,Equity
2700.HK,GREEN INTL HLDG,Equity
2708.HK,IBO TECH,Equity
2722.HK,CHONGQING M&E,Equity
2727.HK,SH ELECTRIC,Equity
2728.HK,JINTAI ENERGY H,Equity
2738.HK,HUAJIN INTL,Equity
2772.HK,ZHONGLIANG HLDG,Equity
2777.HK,R&F PROPERTIES,Equity
2779.HK,CH XINHUA EDU,Equity
2789.HK,YUANDA CHINA,Equity
2798.HK,PER ENERGY,Equity
2799.HK,CITIC FAMC,Equity
2858.HK,YIXIN,Equity
2863.HK,GOLDEN FAITH GP,Equity
2865.HK,DRINDA,Equity
2866.HK,COSCO SHIP DEV,Equity
2869.HK,GREENTOWN SER,Equity
2877.HK,SHINEWAY PHARM,Equity
2878.HK,SOLOMON SYSTECH,Equity
2880.HK,LIAONING PORT,Equity
2881.HK,WUHAN YOUJI,Equity
2882.HK,3DG HOLDINGS,Equity
2883.HK,CHINA OILFIELD,Equity
2885.HK,PEIPORT HOLD,Equity
2886.HK,BINHAI INV,Equity
2888.HK,STANCHART,Equity
2892.HK,MILLION CITIES,Equity
2898.HK,SUNHO BIO-B,Equity
2899.HK,ZIJIN MINING,Equity
2906.HK,SOFTMEDX-OLD,Equity
2939.HK,YUZHOU GP RTS,Equity
2974.HK,XINMING CHI RTS,Equity
2983.HK,SINOLINK H-OLD,Equity
2985.HK,TA YANG GP-OLD,Equity
2988.HK,UNI HEALTH-OLD,Equity
2991.HK,COOLPAD GP-OLD,Equity
2993.HK,C SILVERTEC-OLD,Equity
2994.HK,QUNABOX GP-200,Equity
2995.HK,ETERNITY INV,Equity
2996.HK,GUOFUHEE-100,Equity
2997.HK,ZHONG JIA GX,Equity
2998.HK,IRC,Equity
3288.HK,HAITIAN FLAV,Equity
3300.HK,CHINA GLASS,Equity
3301.HK,RONSHINECHINA,Equity
3302.HK,KINERGY,Equity
3303.HK,JUTAL OIL SER,Equity
3306.HK,JNBY,Equity
3309.HK,C-MER MEDICAL,Equity
3311.HK,CHINA STATE CON,Equity
3313.HK,ARTGO HOLDINGS,Equity
3315.HK,GOLDPAC GROUP,Equity
3316.HK,BINJIANG SER,Equity
3318.HK,CHINA BOTON,Equity
3319.HK,A-LIVING,Equity
3320.HK,CHINARES PHARMA,Equity
3321.HK,WAI HUNG GROUP,Equity
3322.HK,WIN HANVERKY,Equity
3323.HK,CNBM,Equity
3326.HK,PERFECT GROUP,Equity
3328.HK,BANKCOMM,Equity
3329.HK,BOCOM INTL,Equity
3330.HK,LINGBAO GOLD,Equity
3332.HK,SINOLIFE UTD,Equity
3333.HK,EVERGRANDE,Equity
3336.HK,JU TENG INTL,Equity
3337.HK,ANTON OILFIELD,Equity
3339.HK,LONKING,Equity
3347.HK,TIGERMED,Equity
3348.HK,CHINA PENGFEI,Equity
3360.HK,FE HORIZON,Equity
3363.HK,ZHENGYE INT'L,Equity
3366.HK,OCT (ASIA),Equity
3368.HK,PARKSON GROUP,Equity
3369.HK,QHD PORT,Equity
3377.HK,SINO-OCEAN GP,Equity
3380.HK,LOGAN GROUP,Equity
3382.HK,TIANJINPORT DEV,Equity
3383.HK,AGILE GROUP,Equity
3389.HK,HENGDELI,Equity
3390.HK,TYCOON GROUP,Equity
3393.HK,WASION HOLDINGS,Equity
3395.HK,JX ENERGY,Equity
3396.HK,LEGENDHOLDING,Equity
3398.HK,CHINA TING,Equity
3399.HK,YUEYUN TRANS,Equity
3600.HK,MODERN DENTAL,Equity
3601.HK,LUDASHI,Equity
3603.HK,XINJI SHAXI,Equity
3606.HK,FUYAO GLASS,Equity
3613.HK,TONGRENTANGCM,Equity
3616.HK,EVER REACH GP,Equity
3618.HK,CQRC BANK,Equity
3623.HK,C SUCCESS FIN,Equity
3626.HK,HSSP INTL,Equity
3628.HK,RENHENG ENT,Equity
3633.HK,ZHONGYU ENERGY,Equity
3638.HK,HUNLICAR GROUP,Equity
3639.HK,YIDA CHINA,Equity
3650.HK,KEEP,Equity
3658.HK,NEW HOPE SERV,Equity
3660.HK,QFIN-S,Equity
3662.HK,STARJOY W&T,Equity
3666.HK,SHANGHAI XNG,Equity
3668.HK,YANCOAL AUS,Equity
3669.HK,YONGDA AUTO,Equity
3677.HK,ZENERGY,Equity
3678.HK,HOLLY FUTURES,Equity
3680.HK,RUIHE DATA,Equity
3681.HK,SINOMAB BIO-B,Equity
3683.HK,GREAT HARVEST,Equity
3686.HK,CLIFFORDML,Equity
3688.HK,TOP SPRING,Equity
3689.HK,KANGHUA HEALTH,Equity
3690.HK,MEITUAN-W,Equity
3692.HK,HANSOH PHARMA,Equity
3698.HK,HUISHANG BANK,Equity
3699.HK,EB GRAND CHINA,Equity
3700.HK,INKEVERSE,Equity
3708.HK,CH SUPPLY CHAIN,Equity
3709.HK,EEKA FASHION,Equity
3718.HK,BJ ENT URBAN,Equity
3728.HK,CHING LEE,Equity
3737.HK,ZHONGZHIPHARM,Equity
3738.HK,VOBILE GROUP,Equity
3750.HK,CATL,Equity
3759.HK,PHARMARON,Equity
3768.HK,DCWT,Equity
3773.HK,YS DIGIFAVOR,Equity
3778.HK,CHINA WEAVING,Equity
3788.HK,CHINA HANKING,Equity
3789.HK,ROYAL DELUXE,Equity
3798.HK,HOMELAND ITL,Equity
3800.HK,GCL TECH,Equity
3808.HK,SINOTRUK,Equity
3813.HK,POU SHENG INT'L,Equity
3816.HK,KFM KINGDOM,Equity
3818.HK,CHINA DONGXIANG,Equity
3822.HK,SAM WOO CONS,Equity
3828.HK,MING FAI INT'L,Equity
3830.HK,KIDDIELAND,Equity
3833.HK,XINXIN MINING,Equity
3836.HK,HARMONY AUTO,Equity
3838.HK,CHINA STARCH,Equity
3839.HK,CT ENTERPRISE,Equity
3848.HK,HAOSEN FINTECH,Equity
3860.HK,EPS HEALTH TECH,Equity
3866.HK,BQD,Equity
3868.HK,XINYI ENERGY,Equity
3869.HK,HOSPITAL CORP,Equity
3877.HK,CSSC SHIPPING,Equity
3878.HK,VICON HOLDINGS,Equity
3880.HK,MEDTIDE,Equity
3882.HK,SKYLIGHT HLDG,Equity
3883.HK,CHINA AOYUAN,Equity
3886.HK,TOWN HEALTH,Equity
3888.HK,KINGSOFT,Equity
3889.HK,GLOBAL CORN GP,Equity
3893.HK,CROSSTEC,Equity
3896.HK,KINGSOFT CLOUD,Equity
3898.HK,TIMES ELECTRIC,Equity
3899.HK,CIMC ENRIC,Equity
3900.HK,GREENTOWN CHINA,Equity
3903.HK,HANHUA FIN,Equity
3908.HK,CICC,Equity
3913.HK,KWG LIVING,Equity
3918.HK,NAGACORP,Equity
3919.HK,GOLDENPOWER,Equity
3928.HK,CHINA NEXT-GEN,Equity
3931.HK,CALB,Equity
3933.HK,UNITED LAB,Equity
3938.HK,LFG INV HLDGS,Equity
3939.HK,WANGUO GOLD GP,Equity
3958.HK,DFZQ,Equity
3963.HK,RONGZHONG FIN,Equity
3968.HK,CM BANK,Equity
3969.HK,CHINA CRSC,Equity
3978.HK,BESTSTUDY EDU,Equity
3983.HK,CHINA BLUECHEM,Equity
3988.HK,BANK OF CHINA,Equity
3989.HK,CAPITAL ENV,Equity
3990.HK,MIDEA REAL EST,Equity
3991.HK,CHANGHONG JH,Equity
3993.HK,CMOC,Equity
3996.HK,CH ENERGY ENG,Equity
3997.HK,TSO,Equity
3998.HK,BOSIDENG,Equity
3999.HK,DACHAN FOOD,Equity
4332.HK,AMGEN-T,Equity
4333.HK,CISCO-T,Equity
4335.HK,INTEL-T,Equity
4336.HK,APPL MATERIAL-T,Equity
4337.HK,STARBUCKS-T,Equity
4338.HK,MICROSOFT-T,Equity
4620.HK,ICBC 20USDPREF,Equity
4621.HK,CINDA 21USDPREF,Equity
6030.HK,CITIC SEC,Equity
6033.HK,TELECOM DIGIT,Equity
