Symbol,Name,Sector
IFL.AX,INSIGNIA FINANCIAL LTD,Financial Services
IFM.AX,INFOMEDIA LTD,Software & Services
IFT.AX,INFRATIL LIMITED.,Capital Goods
IG6.AX,INTERNATIONAL GRAPHITE LIMITED,Capital Goods
IGL.AX,IVE GROUP LIMITED,Media & Entertainment
IGN.AX,IGNITE LIMITED,Commercial & Professional Services
IGO.AX,IGO LIMITED,Materials
IIQ.AX,INOVIQ LTD,Health Care Equipment & Services
IKE.AX,IKEGPS GROUP LIMITED,Technology Hardware & Equipment
ILA.AX,ISLAND PHARMACEUTICALS LIMITED,"Pharmaceuticals, Biotechnology & Life Sciences"
ILT.AX,ILTANI RESOURCES LIMITED.,Materials
ILU.AX,ILUKA RESOURCES LIMITED,Materials
IMA.AX,IMAGE RESOURCES NL,Materials
IMB.AX,INTELLIGENT MONITORING GROUP LIMITED,Commercial & Professional Services
IMC.AX,IMMURON LIMITED,"Pharmaceuticals, Biotechnology & Life Sciences"
IMD.AX,IMDEX LIMITED,Materials
IME.AX,IMEXHS LIMITED,Health Care Equipment & Services
IMI.AX,INFINITY MINING LIMITED,Materials
IMM.AX,IMMUTEP LIMITED,"Pharmaceuticals, Biotechnology & Life Sciences"
IMR.AX,IMRICOR MEDICAL SYSTEMS INC.,Health Care Equipment & Services
IMU.AX,IMUGENE LIMITED,"Pharmaceuticals, Biotechnology & Life Sciences"
INA.AX,INGENIA COMMUNITIES GROUP,Equity Real Estate Investment Trusts (REITs)
IND.AX,INDUSTRIAL MINERALS LTD,Materials
INF.AX,INFINITY LITHIUM CORPORATION LIMITED,Materials
ING.AX,INGHAMS GROUP LIMITED,"Food, Beverage & Tobacco"
INR.AX,IONEER LTD,Materials
INV.AX,INVESTSMART GROUP LIMITED,Financial Services
IOD.AX,IODM LIMITED,Software & Services
ION.AX,IONDRIVE LIMITED,Materials
IPB.AX,IPB PETROLEUM LIMITED,Energy
IPC.AX,IMPERIAL PACIFIC LIMITED,Financial Services
IPD.AX,IMPEDIMED LIMITED,Health Care Equipment & Services
IPG.AX,IPD GROUP LTD,Capital Goods
IPH.AX,IPH LIMITED,Commercial & Professional Services
IPT.AX,IMPACT MINERALS LIMITED,Materials
IPX.AX,IPERIONX LIMITED,Materials
IR1.AX,IRIS METALS LIMITED,Materials
IRD.AX,IRON ROAD LIMITED,Materials
IRE.AX,IRESS LIMITED,Software & Services
IRI.AX,INTEGRATED RESEARCH LIMITED,Software & Services
IRX.AX,INHALERX LIMITED,Health Care Equipment & Services
IS3.AX,I SYNERGY GROUP LIMITED,Software & Services
ITM.AX,ITECH MINERALS LTD,Materials
IVG.AX,INVERT GRAPHITE LIMITED,"Pharmaceuticals, Biotechnology & Life Sciences"
IVR.AX,INVESTIGATOR RESOURCES LTD,Materials
IVT.AX,INVENTIS LIMITED,Commercial & Professional Services
IVX.AX,INVION LIMITED,"Pharmaceuticals, Biotechnology & Life Sciences"
IVZ.AX,INVICTUS ENERGY LTD,Energy
IXC.AX,INVEX THERAPEUTICS LTD,"Pharmaceuticals, Biotechnology & Life Sciences"
IXR.AX,IONIC RARE EARTHS LIMITED,Materials
JAL.AX,JAMESON RESOURCES LIMITED,Materials
JAN.AX,JANISON EDUCATION GROUP LIMITED,Software & Services
JAT.AX,JATCORP LIMITED,Consumer Discretionary Distribution & Retail
JAV.AX,JAVELIN MINERALS LIMITED,Materials
JAY.AX,JAYRIDE GROUP LIMITED,Transportation
JBH.AX,JB HI-FI LIMITED,Consumer Discretionary Distribution & Retail
JBY.AX,JAMES BAY MINERALS LIMITED,Materials
JCS.AX,JCURVE SOLUTIONS LTD,Software & Services
JDO.AX,JUDO CAPITAL HOLDINGS LIMITED,Banks
JGH.AX,JADE GAS HOLDINGS LIMITED,Materials
JHX.AX,JAMES HARDIE INDUSTRIES PLC,Materials
JIN.AX,JUMBO INTERACTIVE LIMITED,Consumer Services
JLG.AX,JOHNS LYNG GROUP LIMITED,Capital Goods
JLL.AX,JINDALEE LITHIUM LIMITED,Materials
JMS.AX,JUPITER MINES LIMITED.,Materials
JNO.AX,JUNO MINERALS LIMITED,Materials
JNS.AX,JANUS ELECTRIC HOLDINGS LIMITED,Utilities
JPR.AX,JUPITER ENERGY LIMITED,Energy
JRV.AX,JERVOIS GLOBAL LIMITED,Materials
JYC.AX,JOYCE CORPORATION LTD,Consumer Discretionary Distribution & Retail
KAI.AX,KAIROS MINERALS LIMITED,Materials
KAL.AX,KALGOORLIE GOLD MINING LIMITED,Materials
KAM.AX,K2 ASSET MANAGEMENT HOLDINGS LTD,Financial Services
KAR.AX,KAROON ENERGY LTD,Energy
KAT.AX,KATANA CAPITAL LIMITED,Not Applic
KAU.AX,KAISER REEF LIMITED,Materials
KBC.AX,KEYBRIDGE CAPITAL LIMITED,Financial Services
KCC.AX,KINCORA COPPER LIMITED,Materials
KCN.AX,KINGSGATE CONSOLIDATED LIMITED.,Materials
KEY.AX,KEY PETROLEUM LIMITED,Energy
KFM.AX,KINGFISHER MINING LTD,Materials
KGD.AX,KULA GOLD LIMITED,Materials
KGL.AX,KGL RESOURCES LIMITED,Materials
KGN.AX,KOGAN.COM LTD,Consumer Discretionary Distribution & Retail
KKC.AX,KKR CREDIT INCOME FUND,Not Applic
KKO.AX,KINETIKO ENERGY LTD,Energy
KLI.AX,KILLI RESOURCES LIMITED,Materials
KLL.AX,KALIUM LAKES LIMITED,Materials
KLR.AX,KAILI RESOURCES LIMITED,Energy
KLS.AX,KELSIAN GROUP LIMITED,Transportation
KM1.AX,KALI METALS LIMITED,Materials
KMD.AX,KMD BRANDS LIMITED,Consumer Discretionary Distribution & Retail
KME.AX,KIP MCGRATH EDUCATION CENTRES LIMITED,Consumer Services
KNB.AX,KOONENBERRY GOLD LIMITED,Materials
KNG.AX,KINGSLAND MINERALS LTD,Materials
KNI.AX,KUNIKO LIMITED,Materials
KNM.AX,KNEOMEDIA LIMITED,Media & Entertainment
KNO.AX,KNOSYS LIMITED,Software & Services
KOB.AX,KOBA RESOURCES LIMITED,Materials
KOR.AX,KORAB RESOURCES LIMITED,Materials
KOV.AX,KORVEST LTD,Capital Goods
KP2.AX,KORE POTASH PLC,Materials
KPG.AX,KELLY PARTNERS GROUP HOLDINGS LIMITED,Commercial & Professional Services
KPO.AX,KALINA POWER LIMITED,Utilities
KRM.AX,KINGSROSE MINING LIMITED,Materials
KRR.AX,KING RIVER RESOURCES LIMITED,Materials
KSC.AX,K & S CORPORATION LIMITED,Transportation
KSL.AX,KINA SECURITIES LIMITED,Banks
KSN.AX,KINGSTON RESOURCES LIMITED,Materials
KTA.AX,KRAKATOA RESOURCES LIMITED,Materials
KYP.AX,KINATICO LTD,Software & Services
KZR.AX,KALAMAZOO RESOURCES LIMITED,Materials
L1M.AX,LIGHTNING MINERALS LTD,Materials
LAM.AX,LARAMIDE RESOURCES LTD,Energy
LAT.AX,LATITUDE 66 LIMITED,Materials
LAU.AX,LINDSAY AUSTRALIA LIMITED,Transportation
LBL.AX,LASERBOND LIMITED,Capital Goods
LCE.AX,LONDON CITY EQUITIES LIMITED,Financial Services
LCL.AX,LCL RESOURCES LIMITED,Materials
LCY.AX,LEGACY IRON ORE LIMITED,Materials
LDR.AX,LODE RESOURCES LTD,Materials
LDX.AX,LUMOS DIAGNOSTICS HOLDINGS LIMITED,Health Care Equipment & Services
LEG.AX,LEGEND MINING LIMITED,Materials
LEL.AX,LITHIUM ENERGY LIMITED,Materials
LEX.AX,LEFROY EXPLORATION LIMITED,Materials
LFG.AX,LIBERTY FINANCIAL GROUP,Financial Services
LFS.AX,LATITUDE GROUP HOLDINGS LIMITED,Financial Services
LGI.AX,LGI LIMITED,Utilities
LGL.AX,LYNCH GROUP HOLDINGS LIMITED,"Food, Beverage & Tobacco"
LGM.AX,LEGACY MINERALS HOLDINGS LIMITED,Materials
LGP.AX,LITTLE GREEN PHARMA LTD,"Pharmaceuticals, Biotechnology & Life Sciences"
LHM.AX,LAND & HOMES GROUP LIMITED,Real Estate Management & Development
LIC.AX,LIFESTYLE COMMUNITIES LIMITED,Real Estate Management & Development
LIN.AX,LINDIAN RESOURCES LIMITED,Materials
LIO.AX,LION ENERGY LIMITED,Energy
LIS.AX,LI-S ENERGY LIMITED,Capital Goods
LIT.AX,LIVIUM LTD,Materials
LKE.AX,LAKE RESOURCES N.L.,Materials
LKO.AX,LAKES BLUE ENERGY NL,Energy
LKY.AX,LOCKSLEY RESOURCES LIMITED,Materials
LLC.AX,LENDLEASE GROUP,Real Estate Management & Development
LLL.AX,LEO LITHIUM LIMITED,Materials
LLM.AX,LOYAL METALS LTD,Materials
LM1.AX,LEEUWIN METALS LTD,Materials
LM8.AX,LUNNON METALS LIMITED,Materials
LMG.AX,LATROBE MAGNESIUM LIMITED,Materials
LML.AX,LINCOLN MINERALS LIMITED,Materials
LMS.AX,LITCHFIELD MINERALS LIMITED,Materials
LNR.AX,LANTHANEIN RESOURCES LTD,Materials
LNU.AX,LINIUS TECHNOLOGIES LIMITED,Software & Services
LNW.AX,LIGHT & WONDER INC.,Consumer Services
LOC.AX,LOCATE TECHNOLOGIES LIMITED,Software & Services
LOM.AX,LUCAPA DIAMOND COMPANY LIMITED,Materials
LOT.AX,LOTUS RESOURCES LIMITED,Materials
LOV.AX,LOVISA HOLDINGS LIMITED,Consumer Discretionary Distribution & Retail
LPD.AX,LEPIDICO LTD,Materials
LPE.AX,LOCALITY PLANNING ENERGY HOLDINGS LIMITED,Utilities
LPM.AX,LITHIUM PLUS MINERALS LTD.,Materials
LRD.AX,LORD RESOURCES LIMITED,Materials
LRK.AX,LARK DISTILLING CO. LTD,"Food, Beverage & Tobacco"
LRT.AX,LOWELL RESOURCES FUND,Not Applic
LRV.AX,LARVOTTO RESOURCES LIMITED,Materials
LSA.AX,LACHLAN STAR LIMITED,Materials
LSF.AX,L1 LONG SHORT FUND LIMITED,Not Applic
LSR.AX,LODESTAR MINERALS LIMITED,Materials
LSX.AX,LION SELECTION GROUP LIMITED.,Not Applic
LTP.AX,LTR PHARMA LIMITED,"Pharmaceuticals, Biotechnology & Life Sciences"
LTR.AX,LIONTOWN RESOURCES LIMITED,Materials
LU7.AX,LITHIUM UNIVERSE LIMITED,Materials
LVE.AX,LOVE GROUP GLOBAL LTD,Software & Services
LYC.AX,LYNAS RARE EARTHS LIMITED,Materials
LYK.AX,LYKOS METALS LIMITED,Materials
LYL.AX,LYCOPODIUM LIMITED,Capital Goods
M24.AX,MAMBA EXPLORATION LIMITED,Materials
M2M.AX,MT MALCOLM MINES NL,Materials
M2R.AX,MIRAMAR RESOURCES LIMITED,Materials
M3M.AX,M3 MINING LIMITED,Materials
M4M.AX,MACRO METALS LIMITED,Materials
M7T.AX,MACH7 TECHNOLOGIES LIMITED,Health Care Equipment & Services
MA1.AX,MA CREDIT INCOME TRUST,Not Applic
MAC.AX,MAC COPPER LIMITED,Materials
MAD.AX,MADER GROUP LIMITED,Commercial & Professional Services
MAF.AX,MA FINANCIAL GROUP LIMITED,Financial Services
MAG.AX,MAGMATIC RESOURCES LIMITED,Materials
MAH.AX,MACMAHON HOLDINGS LIMITED,Materials
MAM.AX,MICROEQUITIES ASSET MANAGEMENT GROUP LIMITED,Financial Services
MAN.AX,MANDRAKE RESOURCES LIMITED,Materials
MAP.AX,MICROBA LIFE SCIENCES LIMITED,Health Care Equipment & Services
MAQ.AX,MACQUARIE TECHNOLOGY GROUP LIMITED,Software & Services
MAT.AX,MATSA RESOURCES LIMITED,Materials
MAU.AX,MAGNETIC RESOURCES NL,Materials
MAUCA.AX,MAGNETIC RESOURCES NL,Materials
MAY.AX,MELBANA ENERGY LIMITED,Energy
MBH.AX,MAGGIE BEER HOLDINGS LTD,"Food, Beverage & Tobacco"
MBK.AX,METAL BANK LIMITED,Materials
MBX.AX,MY FOODIE BOX LIMITED,Consumer Staples Distribution & Retail
MC2.AX,MARIMACA COPPER CORP.,Materials
MCA.AX,MURRAY COD AUSTRALIA LIMITED,"Food, Beverage & Tobacco"
MCE.AX,MATRIX COMPOSITES & ENGINEERING LIMITED,Energy
MCM.AX,MC MINING LIMITED,Energy
MCO.AX,MYECO GROUP LTD,Materials
MCP.AX,MCPHERSON'S LIMITED,Household & Personal Products
MCY.AX,MERCURY NZ LIMITED,Utilities
MDI.AX,MIDDLE ISLAND RESOURCES LIMITED,Materials
MDR.AX,MEDADVISOR LIMITED,Health Care Equipment & Services
MDX.AX,MINDAX LIMITED,Materials
MEC.AX,MORPHIC ETHICAL EQUITIES FUND LIMITED,Financial Services
MEG.AX,MEGADO MINERALS LTD,Materials
MEI.AX,METEORIC RESOURCES NL,Materials
MEK.AX,MEEKA METALS LIMITED,Materials
MEL.AX,METGASCO LTD,Energy
MEM.AX,MEMPHASYS LIMITED.,"Pharmaceuticals, Biotechnology & Life Sciences"
MEU.AX,MARMOTA LIMITED,Energy
MEZ.AX,MERIDIAN ENERGY LIMITED,Utilities
MFD.AX,MAYFIELD CHILDCARE LIMITED,Consumer Services
MFF.AX,MFF CAPITAL INVESTMENTS LIMITED,Not Applic
MFG.AX,MAGELLAN FINANCIAL GROUP LIMITED,Financial Services
MGA.AX,METALSGROVE MINING LTD,Materials
MGH.AX,MAAS GROUP HOLDINGS LIMITED,Capital Goods
MGL.AX,MAGONTEC LIMITED,Materials
MGR.AX,MIRVAC GROUP,Equity Real Estate Investment Trusts (REITs)
MGT.AX,MAGNETITE MINES LIMITED.,Materials
MGU.AX,MAGNUM MINING AND EXPLORATION LIMITED,Materials
MGX.AX,MOUNT GIBSON IRON LIMITED,Materials
MHC.AX,MANHATTAN CORPORATION LIMITED,Energy
MHI.AX,MERCHANT HOUSE INTERNATIONAL LIMITED,Consumer Durables & Apparel
MHJ.AX,MICHAEL HILL INTERNATIONAL LIMITED,Consumer Discretionary Distribution & Retail
MHK.AX,METAL HAWK LIMITED.,Materials
MHM.AX,MOUNT HOPE MINING LIMITED,Materials
MI6.AX,MINERALS 260 LIMITED,Materials
MIN.AX,MINERAL RESOURCES LIMITED,Materials
MIO.AX,MACARTHUR MINERALS LIMITED,Materials
MIR.AX,MIRRABOOKA INVESTMENTS LIMITED,Not Applic
MIRN.AX,MIRRABOOKA INVESTMENTS LIMITED,Not Applic
MKL.AX,MIGHTY KINGDOM LIMITED,Media & Entertainment
MKR.AX,MANUKA RESOURCES LTD.,Materials
MLG.AX,MLG OZ LIMITED,Materials
MLS.AX,METALS AUSTRALIA LTD,Materials
MLX.AX,METALS X LIMITED,Materials
MM1.AX,MIDAS MINERALS LTD,Materials
MM8.AX,MEDALLION METALS LIMITED.,Materials
MMA.AX,MARONAN METALS LIMITED,Materials
MME.AX,MONEYME LIMITED,Financial Services
MMI.AX,METRO MINING LIMITED,Materials
MML.AX,MCLAREN MINERALS LIMITED,Materials
MMR.AX,MEC RESOURCES LIMITED,Energy
MMS.AX,MCMILLAN SHAKESPEARE LIMITED,Commercial & Professional Services
MNB.AX,MINBOS RESOURCES LIMITED,Materials
MNC.AX,MERINO & CO. LIMITED,Consumer Durables & Apparel
MND.AX,MONADELPHOUS GROUP LIMITED,Capital Goods
MNS.AX,MAGNIS ENERGY TECHNOLOGIES LTD,Materials
MOH.AX,MOHO RESOURCES LIMITED,Materials
MOM.AX,MOAB MINERALS LIMITED,Materials
MOT.AX,METRICS INCOME OPPORTUNITIES TRUST,Not Applic
MOV.AX,MOVE LOGISTICS GROUP LIMITED,Transportation
MOZ.AX,MOSAIC BRANDS LIMITED,Consumer Discretionary Distribution & Retail
MP1.AX,MEGAPORT LIMITED,Software & Services
MPA.AX,MAD PAWS HOLDINGS LIMITED,Consumer Services
MPK.AX,MANY PEAKS MINERALS LTD,Materials
MPL.AX,MEDIBANK PRIVATE LIMITED,Insurance
MPP.AX,METRO PERFORMANCE GLASS LIMITED,Capital Goods
MPR.AX,MPOWER GROUP LIMITED,Financial Services
MPW.AX,METAL POWDER WORKS LIMITED,Capital Goods
MPX.AX,MUSTERA PROPERTY GROUP LIMITED,Real Estate Management & Development
MQG.AX,MACQUARIE GROUP LIMITED,Financial Services
MQR.AX,MARQUEE RESOURCES LIMITED,Materials
MRC.AX,MINERAL COMMODITIES LTD,Materials
MRD.AX,MOUNT RIDLEY MINES LIMITED,Materials
MRE.AX,METRICS REAL ESTATE MULTI-STRATEGY FUND,Not Applic
MRI.AX,MY REWARDS INTERNATIONAL LIMITED,Commercial & Professional Services
MRL.AX,MAYUR RESOURCES LIMITED,Materials
MRQ.AX,MRG METALS LIMITED,Materials
MRR.AX,MINREX RESOURCES LIMITED,Materials
MRZ.AX,MONT ROYAL RESOURCES LIMITED,Materials
MSB.AX,MESOBLAST LIMITED,"Pharmaceuticals, Biotechnology & Life Sciences"
MSG.AX,MCS SERVICES LIMITED,Commercial & Professional Services
MSI.AX,MULTISTACK INTERNATIONAL LIMITED,Capital Goods
MSV.AX,MITCHELL SERVICES LIMITED,Materials
MTB.AX,MOUNT BURGESS MINING NL,Materials
MTC.AX,METALSTECH LIMITED,Materials
MTH.AX,MITHRIL SILVER AND GOLD LIMITED,Materials
MTL.AX,MANTLE MINERALS LIMITED,Materials
MTM.AX,MTM CRITICAL METALS LIMITED,Materials
MTO.AX,MOTORCYCLE HOLDINGS LIMITED,Consumer Discretionary Distribution & Retail
MTS.AX,METCASH LIMITED,Consumer Staples Distribution & Retail
MVF.AX,MONASH IVF GROUP LIMITED,Health Care Equipment & Services
MVL.AX,MARVEL GOLD LIMITED,Materials
MVP.AX,MEDICAL DEVELOPMENTS INTERNATIONAL LIMITED,"Pharmaceuticals, Biotechnology & Life Sciences"
MX1.AX,MICRO-X LIMITED,Health Care Equipment & Services
MXI.AX,MAXIPARTS LIMITED,Capital Goods
MXO.AX,MOTIO LTD,Media & Entertainment
MXT.AX,METRICS MASTER INCOME TRUST,Not Applic
MYE.AX,MASTERMYNE GROUP LIMITED,Materials
MYG.AX,MAYFIELD GROUP HOLDINGS LIMITED,Capital Goods
MYR.AX,MYER HOLDINGS LIMITED,Consumer Discretionary Distribution & Retail
MYS.AX,MYSTATE LIMITED,Banks
MYX.AX,MAYNE PHARMA GROUP LIMITED,"Pharmaceuticals, Biotechnology & Life Sciences"
N1H.AX,N1 HOLDINGS LIMITED,Financial Services
NAB.AX,NATIONAL AUSTRALIA BANK LIMITED,Banks
NAC.AX,NAOS EX-50 OPPORTUNITIES COMPANY LIMITED,Not Applic
NAE.AX,NEW AGE EXPLORATION LIMITED,Energy
NAG.AX,NAGAMBIE RESOURCES LIMITED,Materials
NAN.AX,NANOSONICS LIMITED,Health Care Equipment & Services
NC1.AX,NICO RESOURCES LIMITED,Materials
NC6.AX,NANOLLOSE LIMITED,"Pharmaceuticals, Biotechnology & Life Sciences"
NCC.AX,NAOS EMERGING OPPORTUNITIES COMPANY LIMITED,Not Applic
NCK.AX,NICK SCALI LIMITED,Consumer Discretionary Distribution & Retail
NDO.AX,NIDO EDUCATION LIMITED,Consumer Services
NEC.AX,NINE ENTERTAINMENT CO. HOLDINGS LIMITED,Media & Entertainment
NEM.AX,NEWMONT CORPORATION,Materials
NES.AX,NELSON RESOURCES LIMITED.,Materials
NET.AX,NETLINKZ LIMITED,Software & Services
NEU.AX,NEUREN PHARMACEUTICALS LIMITED,"Pharmaceuticals, Biotechnology & Life Sciences"
NFL.AX,NORFOLK METALS LIMITED,Materials
NFM.AX,NEW FRONTIER MINERALS LIMITED,Materials
NGE.AX,NGE CAPITAL LIMITED,Not Applic
NGI.AX,NAVIGATOR GLOBAL INVESTMENTS LIMITED,Financial Services
NGS.AX,NUTRITIONAL GROWTH SOLUTIONS LTD,Household & Personal Products
NGX.AX,NGX LIMITED,Materials
NGY.AX,NUENERGY GAS LIMITED,Energy
NH3.AX,NH3 CLEAN ENERGY LIMITED,Materials
NHC.AX,NEW HOPE CORPORATION LIMITED,Energy
NHE.AX,NOBLE HELIUM LIMITED,Energy
NHF.AX,NIB HOLDINGS LIMITED,Insurance
NIC.AX,NICKEL INDUSTRIES LIMITED,Materials
NIM.AX,NIMY RESOURCES LIMITED,Materials
NME.AX,NEX METALS EXPLORATION LIMITED,Materials
NMG.AX,NEW MURCHISON GOLD LIMITED,Materials
NMR.AX,NATIVE MINERAL RESOURCES HOLDINGS LIMITED,Materials
NMT.AX,NEOMETALS LTD,Materials
NNG.AX,NEXION GROUP LTD,Software & Services
NNL.AX,NORDIC RESOURCES LTD,Materials
NOL.AX,NOBLEOAK LIFE LIMITED,Insurance
NOR.AX,NORWOOD SYSTEMS LIMITED,Software & Services
NOU.AX,NOUMI LIMITED,"Food, Beverage & Tobacco"
NOV.AX,NOVATTI GROUP LIMITED,Software & Services
NOX.AX,NOXOPHARM LIMITED,"Pharmaceuticals, Biotechnology & Life Sciences"
NPM.AX,NEWPEAK METALS LIMITED,Materials
NRX.AX,NORONEX LIMITED,Materials
NRZ.AX,NEURIZER LTD,Materials
NSB.AX,NEUROSCIENTIFIC BIOPHARMACEUTICALS LTD,"Pharmaceuticals, Biotechnology & Life Sciences"
NSC.AX,NAOS SMALL CAP OPPORTUNITIES COMPANY LIMITED,Not Applic
NSM.AX,NORTH STAWELL MINERALS LTD,Materials
NSR.AX,NATIONAL STORAGE REIT,Equity Real Estate Investment Trusts (REITs)
NST.AX,NORTHERN STAR RESOURCES LTD,Materials
NSX.AX,NSX LIMITED,Financial Services
NTD.AX,NTAW HOLDINGS LIMITED,Consumer Discretionary Distribution & Retail
NTI.AX,NEUROTECH INTERNATIONAL LIMITED,Health Care Equipment & Services
NTM.AX,NT MINERALS LIMITED,Materials
NTU.AX,NORTHERN MINERALS LIMITED,Materials
NUC.AX,NUCHEV LIMITED,"Food, Beverage & Tobacco"
NUF.AX,NUFARM LIMITED,Materials
NUZ.AX,NEURIZON THERAPEUTICS LIMITED,"Pharmaceuticals, Biotechnology & Life Sciences"
NVA.AX,NOVA MINERALS LIMITED,Materials
NVO.AX,NOVO RESOURCES CORP.,Materials
NVQ.AX,NOVIQTECH LIMITED,Software & Services
NVU.AX,NANOVEU LIMITED,Technology Hardware & Equipment
NVX.AX,NOVONIX LIMITED,Technology Hardware & Equipment
NWC.AX,NEW WORLD RESOURCES LIMITED,Materials
NWF.AX,NEWFIELD RESOURCES LIMITED,Materials
NWH.AX,NRW HOLDINGS LIMITED,Capital Goods
NWL.AX,NETWEALTH GROUP LIMITED,Financial Services
NWM.AX,NORWEST MINERALS LIMITED,Materials
NWS.AX,NEWS CORPORATION..,Media & Entertainment
NWSLV.AX,NEWS CORPORATION..,Media & Entertainment
NXD.AX,NEXTED GROUP LIMITED,Consumer Services
NXG.AX,NEXGEN ENERGY (CANADA) LTD,Energy
NXL.AX,NUIX LIMITED,Software & Services
NXM.AX,NEXUS MINERALS LIMITED,Materials
NXS.AX,NEXT SCIENCE LIMITED,Health Care Equipment & Services
NXT.AX,NEXTDC LIMITED,Software & Services
NYM.AX,NARRYER METALS LIMITED,Materials
NYR.AX,NYRADA INC.,"Pharmaceuticals, Biotechnology & Life Sciences"
NZK.AX,NEW ZEALAND KING SALMON INVESTMENTS LIMITED,"Food, Beverage & Tobacco"
NZM.AX,NZME LIMITED,Media & Entertainment
NZS.AX,NEW ZEALAND COASTAL SEAFOODS LIMITED,"Food, Beverage & Tobacco"
OAK.AX,OAKRIDGE INTERNATIONAL LIMITED,Software & Services
OB1.AX,ORBMINCO LIMITED,Materials
OBL.AX,OMNI BRIDGEWAY LIMITED,Financial Services
OBM.AX,ORA BANDA MINING LTD,Materials
OCA.AX,OCEANIA HEALTHCARE LIMITED,Health Care Equipment & Services
OCC.AX,ORTHOCELL LIMITED,"Pharmaceuticals, Biotechnology & Life Sciences"
OCL.AX,OBJECTIVE CORPORATION LIMITED,Software & Services
OCN.AX,OCEANA LITHIUM LIMITED,Materials
OCT.AX,OCTAVA MINERALS LIMITED,Materials
OD6.AX,OD6 METALS LIMITED,Materials
ODA.AX,ORCODA LIMITED,Software & Services
ODE.AX,ODESSA MINERALS LIMITED,Materials
ODY.AX,ODYSSEY GOLD LTD,Materials
OEC.AX,ORBITAL CORPORATION LIMITED,Capital Goods
OEL.AX,OTTO ENERGY LIMITED,Energy
OEQ.AX,ORION EQUITIES LIMITED,Financial Services
OFX.AX,OFX GROUP LIMITED,Financial Services
OIL.AX,OPTISCAN IMAGING LIMITED,Health Care Equipment & Services
OKJ.AX,OAKAJEE CORPORATION LIMITED,Materials
OLH.AX,OLDFIELDS HOLDINGS LIMITED,Capital Goods
OLI.AX,OLIVER'S REAL FOOD LIMITED,Consumer Services
OLL.AX,OPENLEARNING LIMITED,Software & Services
OLY.AX,OLYMPIO METALS LIMITED,Commercial & Professional Services
OM1.AX,OMNIA METALS GROUP LTD,Materials
OMA.AX,OMEGA OIL & GAS LIMITED,Energy
OMG.AX,OMG GROUP LIMITED,"Food, Beverage & Tobacco"
OMH.AX,OM HOLDINGS LIMITED,Materials
OML.AX,OOH!MEDIA LIMITED,Media & Entertainment
OMX.AX,ORANGE MINERALS NL,Materials
ONE.AX,ONEVIEW HEALTHCARE PLC,Health Care Equipment & Services
OPH.AX,OPHIR HIGH CONVICTION FUND,Not Applic
OPL.AX,OPYL LIMITED,Software & Services
OPN.AX,OPENN NEGOTIATION LIMITED,Commercial & Professional Services
OPT.AX,OPTHEA LIMITED,"Pharmaceuticals, Biotechnology & Life Sciences"
ORA.AX,ORORA LIMITED,Materials
ORD.AX,ORDELL MINERALS LIMITED,Materials
ORG.AX,ORIGIN ENERGY LIMITED,Utilities
ORI.AX,ORICA LIMITED,Materials
ORN.AX,ORION MINERALS LTD,Materials
ORP.AX,ORPHEUS URANIUM LIMITED,Materials
OSLDA.AX,ONCOSIL MEDICAL LTD,"Pharmaceuticals, Biotechnology & Life Sciences"
OSM.AX,OSMOND RESOURCES LIMITED,Materials
OSX.AX,OSTEOPORE LIMITED,Health Care Equipment & Services
OVT.AX,OVANTI LIMITED,Media & Entertainment
OXT.AX,OREXPLORE TECHNOLOGIES LIMITED,Commercial & Professional Services
OZM.AX,OZAURUM RESOURCES LIMITED,Materials
OZZ.AX,OZZ RESOURCES LIMITED,Materials
PAB.AX,PATRYS LIMITED,"Pharmaceuticals, Biotechnology & Life Sciences"
PAC.AX,PACIFIC CURRENT GROUP LIMITED,Financial Services
PAI.AX,PLATINUM ASIA INVESTMENTS LIMITED,Not Applic
PAR.AX,PARADIGM BIOPHARMACEUTICALS LIMITED..,"Pharmaceuticals, Biotechnology & Life Sciences"
PAT.AX,PATRIOT RESOURCES LIMITED,Materials
PBH.AX,POINTSBET HOLDINGS LIMITED,Consumer Services
PBL.AX,PARABELLUM RESOURCES LIMITED,Materials
PCG.AX,PENGANA CAPITAL GROUP LIMITED,Financial Services
PCI.AX,PERPETUAL CREDIT INCOME TRUST,Not Applic
PCK.AX,PAINCHEK LTD,Health Care Equipment & Services
PCL.AX,PANCONTINENTAL ENERGY NL,Energy
PCX.AX,PENGANA GLOBAL PRIVATE CREDIT TRUST,Not Applic
PDI.AX,PREDICTIVE DISCOVERY LIMITED,Materials
PDN.AX,PALADIN ENERGY LTD,Energy
PE1.AX,PENGANA PRIVATE EQUITY TRUST,Not Applic
PEB.AX,PACIFIC EDGE LIMITED,"Pharmaceuticals, Biotechnology & Life Sciences"
PEC.AX,PERPETUAL RESOURCES LIMITED,Materials
PEK.AX,PEAK RARE EARTHS LIMITED,Materials
PEN.AX,PENINSULA ENERGY LIMITED,Energy
PER.AX,PERCHERON THERAPEUTICS LIMITED,"Pharmaceuticals, Biotechnology & Life Sciences"
PET.AX,PHOSLOCK ENVIRONMENTAL TECHNOLOGIES LIMITED,Commercial & Professional Services
PEX.AX,PEEL MINING LIMITED,Materials
PFE.AX,PANTERA LITHIUM LIMITED,Materials
